account_id,customer_id,branch_id,account_type,opening_date,current_balance,account_status
2554,4839,96,Current,2017-10-12,230218,Active
2555,3477,97,Salary,2022-08-03,469602,Active
2556,2681,117,Savings,2018-01-10,330262,Active
2557,385,69,Savings,2020-10-26,131810,Dormant
2558,4843,100,Savings,2021-06-03,58436,Dormant
2559,2229,41,Salary,2023-02-03,207016,Active
2560,288,18,Current,2018-12-21,82029,Active
2561,4171,103,Savings,2016-04-30,348377,Active
2562,4848,18,Current,2020-05-12,224289,Active
2563,552,92,Current,2022-07-06,199285,Active
2564,3899,69,Savings,2021-09-29,308426,Active
2565,3253,84,Savings,2023-01-29,204168,Active
2566,2490,105,Current,2021-06-09,325335,Closed
2567,4102,76,Savings,2022-09-14,80726,Dormant
2568,3356,65,Current,2023-04-28,347193,Active
2569,1585,69,Salary,2017-06-01,237449,Active
2570,2573,44,Savings,2019-07-21,193535,Active
2571,2288,107,Current,2016-12-31,11489,Active
2572,5483,19,Salary,2022-08-29,263924,Active
2573,4495,18,Savings,2023-02-08,78657,Dormant
2574,224,88,Salary,2022-02-13,122540,Dormant
2575,4833,1,Salary,2023-01-02,373369,Dormant
2576,4377,97,Current,2021-05-25,359751,Closed
2577,3767,24,Savings,2020-12-11,487175,Active
2578,4096,69,Salary,2022-10-16,14818,Active
2579,2489,54,Current,2020-03-24,199984,Active
2580,5408,76,Salary,2019-09-25,430368,Active
2581,126,34,Savings,2022-04-02,50379,Active
2582,3628,6,Salary,2017-06-20,380385,Active
2583,2328,66,Salary,2020-06-17,223359,Dormant
2584,1605,51,Salary,2016-08-04,329473,Active
2585,4059,76,Salary,2018-08-19,121344,Closed
2586,1386,15,Current,2022-03-15,409493,Active
2587,4980,54,Salary,2023-04-02,105714,Active
2588,1437,113,Current,2021-04-04,124524,Active
2589,4813,114,Salary,2020-03-29,350725,Active
2590,2186,98,Salary,2018-10-22,252808,Dormant
2591,1278,38,Current,2023-01-18,275719,Active
2592,1860,30,Salary,2017-12-05,200462,Active
2593,4401,35,Current,2017-05-17,260726,Dormant
2594,1055,43,Salary,2020-11-05,73087,Active
2595,3384,94,Salary,2017-09-24,476914,Dormant
2596,5048,68,Current,2017-03-17,180345,Active
2597,3314,29,Current,2022-01-25,419920,Active
2598,509,75,Current,2021-09-02,473995,Dormant
2599,757,120,Salary,2017-03-11,324302,Active
2600,2695,56,Savings,2021-07-06,346178,Active
2601,5377,99,Savings,2017-02-27,261282,Active
2602,1490,43,Salary,2021-09-05,441495,Active
2603,2098,57,Savings,2024-03-04,25197,Active
2604,5570,74,Current,2017-06-30,305310,Closed
2605,2955,50,Salary,2017-09-26,6641,Dormant
2606,5802,26,Salary,2017-05-28,450986,Active
2607,1380,101,Current,2017-08-14,365874,Active
2608,3838,31,Current,2020-03-16,247360,Active
2609,1210,20,Current,2019-03-23,2700,Active
2610,5297,52,Salary,2022-08-20,46170,Closed
2611,846,100,Savings,2016-08-04,216104,Dormant
2612,5189,84,Current,2021-03-23,127641,Active
2613,3737,115,Salary,2023-06-26,371715,Dormant
2614,4398,54,Salary,2016-01-15,335258,Active
2615,5440,10,Salary,2023-06-19,464688,Active
2616,3564,90,Savings,2021-01-13,430223,Active
2617,3590,79,Current,2022-10-09,154212,Active
2618,2637,36,Salary,2016-04-10,56937,Active
2619,2813,99,Current,2020-03-31,381447,Active
2620,3182,41,Savings,2024-02-16,128367,Active
2621,1837,91,Salary,2017-07-09,176978,Dormant
2622,5898,11,Current,2016-04-03,7725,Active
2623,1776,51,Current,2021-01-04,438901,Active
2624,4902,34,Savings,2016-02-22,244768,Active
2625,4385,113,Current,2017-03-04,266752,Active
2626,3988,68,Current,2021-06-05,109115,Active
2627,2853,55,Current,2020-01-29,104546,Active
2628,5,59,Savings,2023-09-30,146587,Active
2629,5605,40,Salary,2016-11-25,52192,Closed
2630,2064,87,Salary,2016-06-23,117585,Active
2631,2437,87,Savings,2022-09-19,452843,Dormant
2632,1466,26,Salary,2017-05-14,35272,Closed
2633,1365,78,Current,2019-01-02,199079,Active
2634,5728,12,Salary,2022-03-19,248894,Active
2635,4680,109,Savings,2022-05-08,420227,Closed
2636,606,97,Current,2023-05-25,241138,Active
2637,2371,70,Savings,2017-07-16,216832,Active
2638,4311,21,Salary,2019-03-09,435101,Closed
2639,1097,6,Salary,2019-07-15,494716,Active
2640,5182,39,Savings,2019-01-11,301094,Closed
2641,5330,26,Salary,2022-10-26,391460,Dormant
2642,5502,60,Savings,2021-02-18,435385,Active
2643,305,51,Salary,2019-06-24,341140,Active
2644,3593,69,Current,2020-10-31,392675,Closed
2645,5699,98,Salary,2019-06-03,79861,Active
2646,2619,85,Savings,2016-12-01,132135,Dormant
2647,3952,6,Salary,2018-10-08,336342,Active
2648,4547,58,Savings,2017-01-16,447362,Active
2649,4210,60,Savings,2023-05-01,357007,Active
2650,3257,57,Salary,2018-01-06,398482,Active
2651,4743,39,Current,2018-05-26,29715,Dormant
2652,3338,94,Savings,2022-12-15,287991,Active
2653,2993,77,Salary,2021-05-16,85840,Active
2654,3743,14,Salary,2022-10-29,457289,Active
2655,940,92,Savings,2020-07-24,329083,Active
2656,4254,43,Savings,2023-07-16,187818,Closed
2657,384,55,Current,2017-03-16,204040,Active
2658,1485,30,Salary,2022-08-14,83532,Closed
2659,5621,9,Savings,2024-01-05,302939,Active
2660,5679,43,Salary,2016-03-28,452496,Active
2661,5032,50,Salary,2016-05-19,69948,Dormant
2662,2668,88,Savings,2022-11-22,113378,Active
2663,2948,83,Savings,2023-05-05,285270,Active
2664,3725,68,Current,2021-01-03,438785,Active
2665,362,18,Savings,2022-02-02,162785,Active
2666,1129,105,Current,2017-05-13,204713,Active
2667,2091,14,Salary,2018-04-22,260676,Active
2668,4844,40,Savings,2023-10-01,43960,Active
2669,4601,68,Savings,2019-02-22,409944,Active
2670,5204,28,Current,2023-08-13,20772,Active
2671,2046,30,Savings,2017-01-09,423990,Active
2672,855,75,Salary,2020-06-25,498874,Dormant
2673,2295,23,Current,2019-07-23,462002,Active
2674,4517,117,Salary,2022-11-14,370465,Dormant
2675,3458,88,Savings,2017-11-08,439270,Active
2676,2672,99,Salary,2016-03-13,359803,Active
2677,1225,52,Salary,2022-01-31,51394,Active
2678,888,22,Current,2017-08-13,363636,Dormant
2679,370,68,Salary,2016-03-22,352824,Active
2680,2469,117,Savings,2020-07-01,496744,Active
2681,2725,46,Salary,2020-03-03,82299,Active
2682,915,26,Current,2022-10-23,448399,Active
2683,2196,1,Salary,2017-08-19,21825,Active
2684,5634,74,Current,2017-10-25,3840,Active
2685,3303,85,Current,2023-02-23,170595,Active
2686,1839,42,Current,2016-06-29,425531,Active
2687,2869,101,Salary,2023-02-08,69731,Dormant
2688,1133,57,Current,2022-11-05,119544,Active
2689,1303,11,Savings,2023-12-24,321568,Dormant
2690,2001,37,Salary,2016-04-11,138019,Active
2691,2312,65,Salary,2017-12-09,54281,Active
2692,3946,12,Savings,2019-06-01,414454,Active
2693,2473,114,Salary,2019-12-13,460963,Active
2694,3284,48,Savings,2024-02-17,416059,Dormant
2695,4643,9,Savings,2022-03-10,13109,Active
2696,4460,32,Salary,2018-01-10,453358,Active
2697,5566,108,Savings,2016-03-14,414503,Active
2698,5853,86,Savings,2017-11-11,346418,Active
2699,1877,91,Salary,2017-09-26,377592,Active
2700,3019,50,Current,2022-05-24,431530,Active
2701,3731,71,Current,2017-05-21,397859,Active
2702,4054,38,Salary,2019-12-08,26003,Active
2703,2489,85,Current,2018-04-20,161815,Active
2704,230,44,Salary,2022-03-01,176682,Active
2705,5836,103,Current,2016-09-23,467005,Active
2706,1897,45,Savings,2019-08-09,251809,Active
2707,5598,114,Salary,2018-02-26,67018,Active
2708,4846,111,Current,2019-09-10,172406,Dormant
2709,2148,55,Current,2018-05-18,279463,Dormant
2710,3813,6,Savings,2022-10-17,201027,Closed
2711,5629,66,Salary,2017-11-06,174471,Active
2712,1648,21,Current,2020-04-19,133725,Active
2713,5999,58,Savings,2023-04-07,305865,Active
2714,933,52,Savings,2017-05-27,242893,Dormant
2715,1771,72,Current,2016-03-26,318309,Active
2716,315,92,Savings,2022-09-16,301438,Dormant
2717,4984,41,Salary,2019-02-24,274755,Active
2718,5661,56,Salary,2019-02-13,426088,Dormant
2719,5033,24,Salary,2016-06-06,469431,Dormant
2720,1006,3,Savings,2016-08-07,279418,Active
2721,1839,4,Current,2023-07-19,157502,Active
2722,5102,117,Salary,2023-02-10,490169,Active
2723,3820,38,Current,2023-11-21,111402,Dormant
2724,221,93,Current,2019-03-25,34054,Dormant
2725,5830,57,Current,2019-09-28,248099,Dormant
2726,5088,119,Current,2018-05-02,412125,Active
2727,4164,36,Savings,2017-02-24,405951,Active
2728,2955,113,Savings,2020-03-11,416094,Active
2729,2305,87,Savings,2020-11-30,366863,Dormant
2730,1141,89,Salary,2019-04-18,141869,Dormant
2731,4574,97,Current,2024-02-27,135201,Active
2732,3482,14,Salary,2023-01-08,43001,Active
2733,5650,25,Salary,2021-06-09,57855,Dormant
2734,1090,69,Salary,2022-10-06,473870,Active
2735,5023,20,Current,2019-08-18,357281,Active
2736,330,110,Savings,2023-01-04,348682,Closed
2737,2295,61,Savings,2022-09-29,94846,Active
2738,2414,101,Savings,2017-03-11,437869,Dormant
2739,5115,34,Savings,2023-03-22,81412,Active
2740,3664,86,Current,2022-05-05,279633,Active
2741,2771,58,Current,2018-08-14,454455,Active
2742,5495,83,Current,2016-06-08,107808,Active
2743,4179,3,Current,2018-08-25,32205,Dormant
2744,1205,41,Current,2023-04-23,199247,Active
2745,1937,31,Salary,2017-10-10,355578,Active
2746,5818,12,Current,2017-03-01,100492,Dormant
2747,5421,22,Current,2016-12-25,456596,Active
2748,737,115,Current,2016-07-08,210043,Active
2749,1979,42,Savings,2016-07-15,480055,Dormant
2750,1980,68,Salary,2018-09-05,277678,Closed
2751,3534,87,Salary,2022-04-30,281608,Active
2752,768,22,Salary,2016-03-18,226961,Active
2753,5740,3,Savings,2017-11-08,236910,Closed
2754,1797,101,Salary,2016-02-19,473805,Active
2755,3348,29,Current,2020-01-11,22764,Active
2756,4838,83,Current,2018-09-03,356694,Active
2757,2085,82,Savings,2021-01-22,139450,Closed
2758,2488,48,Current,2019-01-03,216369,Active
2759,2517,114,Salary,2020-12-19,181174,Active
2760,5141,87,Salary,2023-08-14,416598,Active
2761,832,52,Current,2020-08-12,363726,Active
2762,771,74,Savings,2020-07-27,104339,Active
2763,1623,30,Savings,2019-10-07,163067,Dormant
2764,4888,53,Savings,2019-01-31,160936,Active
2765,1223,4,Salary,2023-08-29,413929,Active
2766,5637,61,Salary,2016-12-16,149194,Active
2767,5546,59,Current,2020-11-18,279032,Active
2768,1578,19,Savings,2022-07-24,195273,Active
2769,2013,76,Current,2021-12-05,305513,Dormant
2770,1652,103,Salary,2019-07-22,496166,Active
2771,2148,112,Savings,2018-03-03,393340,Active
2772,5506,27,Salary,2017-09-27,440637,Active
2773,113,91,Savings,2016-09-21,198606,Active
2774,1161,100,Salary,2024-02-04,440703,Active
2775,5710,30,Current,2020-03-21,468536,Active
2776,3000,75,Salary,2019-04-11,90028,Dormant
2777,5992,29,Savings,2020-02-07,419023,Active
2778,279,31,Current,2016-01-10,406867,Active
2779,5906,106,Current,2019-10-02,456486,Active
2780,5163,115,Current,2023-03-27,81065,Dormant
2781,2021,95,Current,2019-09-30,311274,Active
2782,3325,8,Savings,2016-03-29,106273,Active
2783,2414,90,Savings,2017-03-01,385830,Active
2784,1873,70,Current,2021-02-27,399783,Active
2785,4220,116,Current,2018-01-01,142561,Active
2786,4050,79,Salary,2016-01-06,29046,Active
2787,3731,49,Current,2022-08-02,77690,Active
2788,3042,30,Savings,2017-03-11,68040,Closed
2789,5583,92,Current,2023-04-15,420694,Active
2790,5790,107,Salary,2020-03-22,312241,Closed
2791,3102,60,Savings,2018-11-07,47980,Active
2792,3892,15,Salary,2019-01-17,45508,Active
2793,2789,104,Current,2017-05-28,130796,Dormant
2794,4415,103,Salary,2016-05-17,250220,Active
2795,3769,55,Salary,2016-09-17,122532,Active
2796,3868,83,Salary,2022-06-13,436385,Active
2797,1077,22,Salary,2022-09-17,67229,Closed
2798,4841,43,Savings,2023-08-09,230230,Active
2799,4305,67,Savings,2020-06-15,87629,Active
2800,1638,63,Salary,2022-04-20,431297,Closed
2801,2563,84,Current,2018-06-02,27762,Dormant
2802,4886,77,Salary,2020-08-13,327629,Dormant
2803,5198,111,Salary,2021-04-29,5560,Active
2804,299,87,Savings,2021-10-10,380853,Active
2805,3837,65,Salary,2022-08-03,22121,Active
2806,3076,11,Current,2018-05-28,9080,Dormant
2807,1666,23,Savings,2018-07-13,288225,Active
2808,1348,11,Current,2016-12-11,66332,Active
2809,2933,36,Current,2023-05-23,498100,Active
2810,4808,93,Savings,2021-03-04,181909,Closed
2811,2328,32,Salary,2018-11-16,61861,Active
2812,2176,19,Savings,2021-12-07,24289,Dormant
2813,2039,101,Salary,2021-11-26,492096,Active
2814,6,105,Salary,2017-01-01,164629,Closed
2815,2596,54,Savings,2018-09-14,231125,Active
2816,5629,92,Current,2018-03-23,55388,Active
2817,3741,82,Salary,2022-09-20,32260,Closed
2818,410,63,Savings,2019-02-12,415441,Active
2819,4518,111,Current,2016-04-05,451749,Active
2820,2737,119,Current,2017-07-20,25064,Active
2821,4431,80,Current,2019-09-11,254139,Active
2822,1631,61,Current,2019-10-08,251525,Active
2823,3993,11,Savings,2017-09-05,330399,Active
2824,3863,75,Salary,2020-08-21,377850,Closed
2825,3788,70,Savings,2021-04-05,227649,Active
2826,3251,36,Current,2021-09-05,229299,Active
2827,4796,106,Savings,2020-07-05,265630,Active
2828,4684,67,Salary,2020-09-06,329314,Active
2829,953,25,Savings,2020-04-17,353289,Active
2830,1159,75,Current,2016-04-06,291360,Active
2831,1093,70,Savings,2018-03-07,198159,Active
2832,2990,92,Current,2016-03-28,222926,Active
2833,2253,99,Current,2021-05-18,498200,Active
2834,4379,67,Savings,2017-02-01,334052,Active
2835,5125,41,Salary,2020-03-28,299170,Active
2836,3747,38,Salary,2022-11-12,182101,Closed
2837,464,97,Savings,2019-07-06,384628,Dormant
2838,1218,25,Current,2022-10-16,229486,Active
2839,2756,44,Salary,2017-03-14,165116,Active
2840,4117,97,Current,2018-08-09,214191,Active
2841,1629,92,Salary,2022-05-26,129560,Active
2842,872,40,Current,2021-08-13,95182,Active
2843,1683,56,Current,2018-03-18,323390,Active
2844,3269,45,Savings,2019-06-03,126084,Active
2845,96,67,Salary,2020-05-21,223613,Active
2846,3897,31,Current,2024-01-03,205654,Closed
2847,1484,66,Salary,2018-09-16,37569,Active
2848,5379,73,Savings,2020-11-02,150714,Active
2849,5158,109,Salary,2023-04-09,491530,Active
2850,4444,44,Current,2022-01-24,384787,Active
2851,3899,93,Savings,2020-08-29,420644,Dormant
2852,5538,103,Salary,2023-10-03,99135,Active
2853,4537,52,Salary,2021-07-17,290446,Active
2854,963,99,Salary,2020-06-01,384417,Active
2855,2206,21,Savings,2019-09-21,244734,Active
2856,5533,16,Salary,2020-06-30,229291,Active
2857,5909,94,Savings,2020-07-17,39290,Active
2858,4659,48,Current,2018-09-01,283025,Active
2859,4363,58,Salary,2021-04-19,210840,Active
2860,3912,10,Savings,2023-07-18,111491,Active
2861,3592,2,Savings,2018-10-11,377878,Dormant
2862,5875,2,Salary,2018-10-24,388231,Active
2863,5387,104,Savings,2016-05-29,269624,Active
2864,3003,71,Salary,2017-04-02,186925,Active
2865,5328,26,Current,2023-01-15,175322,Active
2866,988,52,Salary,2016-07-20,11700,Active
2867,2369,16,Salary,2019-05-26,139931,Active
2868,976,79,Salary,2017-05-30,465979,Active
2869,5958,81,Savings,2016-12-02,243716,Active
2870,5390,19,Salary,2021-05-17,309630,Active
2871,5234,9,Current,2018-04-19,240303,Active
2872,5587,99,Savings,2019-07-27,365056,Dormant
2873,4155,4,Savings,2019-08-23,337436,Dormant
2874,110,7,Current,2020-08-11,12420,Dormant
2875,1005,72,Salary,2017-05-01,156498,Dormant
2876,1611,45,Current,2020-09-29,57139,Closed
2877,4332,31,Savings,2016-01-16,344198,Active
2878,2921,96,Savings,2019-09-27,17761,Active
2879,3494,49,Salary,2021-10-18,127973,Dormant
2880,3040,35,Salary,2017-12-05,369899,Active
2881,5701,11,Savings,2016-09-15,302070,Active
2882,2200,117,Current,2022-01-13,414933,Active
2883,1841,111,Salary,2022-06-20,235011,Active
2884,4017,20,Current,2021-11-17,102220,Dormant
2885,330,14,Savings,2020-10-07,57851,Active
2886,2271,47,Salary,2020-06-21,123421,Closed
2887,5505,20,Salary,2019-01-06,259803,Active
2888,1616,113,Salary,2018-01-09,154500,Active
2889,2967,87,Salary,2018-08-22,241936,Dormant
2890,3185,46,Salary,2022-04-14,163582,Active
2891,543,45,Savings,2021-12-09,277364,Active
2892,2634,94,Savings,2022-08-05,499658,Active
2893,4937,92,Salary,2023-10-06,62635,Active
2894,5097,30,Salary,2023-08-29,382590,Active
2895,2428,119,Savings,2017-05-21,3705,Dormant
2896,4044,111,Salary,2017-10-29,158979,Active
2897,4239,41,Current,2016-01-23,351425,Active
2898,2083,104,Current,2017-04-28,186941,Closed
2899,993,80,Current,2020-03-22,299939,Active
2900,1926,67,Salary,2021-01-20,367796,Active
2901,2494,54,Savings,2023-09-21,103007,Closed
2902,2437,115,Savings,2021-02-20,109562,Active
2903,3141,71,Salary,2020-05-30,138867,Active
2904,1353,4,Current,2023-02-04,423692,Active
2905,3575,4,Current,2016-08-21,311755,Active
2906,975,3,Salary,2020-06-05,45360,Active
2907,2565,106,Savings,2022-06-14,247548,Active
2908,2494,63,Current,2023-02-23,30952,Active
2909,38,81,Savings,2020-11-12,440155,Active
2910,3027,85,Savings,2016-07-01,37791,Active
2911,1092,35,Savings,2020-04-18,465714,Active
2912,5354,4,Salary,2016-03-02,132374,Active
2913,1811,48,Current,2022-06-14,368740,Active
2914,4483,60,Current,2016-02-06,311707,Dormant
2915,493,18,Salary,2018-01-01,255949,Dormant
2916,5019,21,Salary,2023-08-09,477314,Active
2917,2438,27,Current,2018-02-05,108463,Active
2918,671,75,Current,2019-12-24,463236,Active
2919,2110,46,Current,2023-08-23,372864,Active
2920,5646,20,Salary,2020-07-23,128575,Active
2921,3006,49,Savings,2016-09-27,268942,Active
2922,1738,20,Salary,2021-01-04,318407,Active
2923,3909,118,Salary,2018-10-14,392364,Active
2924,5354,32,Salary,2016-10-30,49361,Active
2925,1644,78,Salary,2021-03-25,333458,Dormant
2926,2845,99,Savings,2020-01-17,461328,Active
2927,5336,72,Current,2018-01-29,393556,Active
2928,3502,62,Salary,2021-11-05,379408,Active
2929,1688,65,Current,2021-04-23,203351,Active
2930,3585,54,Current,2023-07-02,496212,Closed
2931,406,77,Salary,2021-06-12,157668,Active
2932,2753,96,Current,2022-02-12,455228,Active
2933,3535,6,Savings,2021-03-31,447896,Active
2934,3001,71,Salary,2016-07-09,476349,Active
2935,3908,106,Savings,2016-01-12,203902,Active
2936,5206,38,Current,2018-01-05,105060,Dormant
2937,1461,120,Current,2017-10-11,320951,Dormant
2938,1077,68,Current,2020-10-30,275546,Active
2939,1913,30,Current,2020-07-18,195777,Closed
2940,4445,14,Savings,2019-12-12,51583,Dormant
2941,4930,80,Savings,2023-05-20,317998,Dormant
2942,2398,77,Salary,2022-08-21,439663,Active
2943,3605,88,Savings,2023-01-31,367336,Dormant
2944,5089,18,Salary,2019-04-06,23086,Active
2945,4993,33,Current,2024-02-08,300909,Active
2946,4958,32,Salary,2023-03-24,378848,Dormant
2947,140,51,Savings,2020-01-06,109176,Active
2948,3891,39,Savings,2016-11-02,400810,Active
2949,4748,83,Salary,2020-05-31,487934,Active
2950,2336,66,Salary,2023-06-01,120923,Active
2951,1422,38,Salary,2017-10-10,428578,Active
2952,5357,94,Current,2020-03-27,331247,Active
2953,1806,16,Savings,2018-09-28,447743,Active
2954,4527,32,Salary,2021-06-03,235261,Active
2955,508,78,Salary,2017-07-04,440258,Active
2956,4,60,Current,2020-05-14,495910,Dormant
2957,2300,75,Savings,2022-11-22,229725,Active
2958,5064,67,Current,2018-02-13,177606,Active
2959,607,41,Current,2021-02-19,156847,Active
2960,4732,116,Savings,2016-07-04,213761,Active
2961,1940,97,Savings,2021-08-05,226430,Active
2962,5192,71,Current,2016-12-30,221797,Active
2963,5993,7,Current,2023-05-05,417224,Dormant
2964,1754,117,Salary,2019-09-06,256869,Active
2965,1759,24,Current,2023-05-09,128411,Dormant
2966,5901,117,Savings,2020-10-24,82733,Active
2967,525,109,Current,2023-02-08,28888,Active
2968,4088,72,Current,2020-03-23,154311,Active
2969,3390,100,Current,2023-09-08,480133,Closed
2970,4825,62,Current,2016-07-27,198994,Active
2971,2975,99,Savings,2021-05-03,447609,Active
2972,5484,81,Savings,2018-04-25,340408,Closed
2973,1294,23,Savings,2016-10-07,461287,Active
2974,3686,45,Salary,2020-03-19,257245,Closed
2975,1562,120,Salary,2021-05-09,215702,Active
2976,5687,82,Salary,2022-09-06,10732,Active
2977,4637,103,Salary,2017-10-11,33337,Dormant
2978,5137,86,Savings,2021-01-27,255321,Active
2979,1752,38,Current,2019-04-02,439033,Active
2980,2718,84,Salary,2024-02-17,31847,Active
2981,5646,100,Savings,2016-08-19,42284,Active
2982,2037,84,Savings,2017-06-02,435743,Active
