transaction_id,account_id,transaction_date,transaction_type,channel,amount
4852,8701,2024-02-18,Debit,NEFT,22944
4853,6010,2023-11-10,Credit,ATM,14360
4854,1731,2024-08-07,Credit,IMPS,6568
4855,1897,2023-08-23,Debit,IMPS,81527
4856,8631,2024-11-09,Credit,ATM,70024
4857,2901,2024-10-16,Credit,ATM,78402
4858,5519,2023-06-18,Debit,IMPS,17998
4859,5958,2024-11-04,Debit,ATM,92338
4860,8234,2024-01-28,Debit,UPI,98665
4861,4365,2024-06-10,Credit,IMPS,39569
4862,5143,2023-10-14,Credit,Card,44079
4863,2726,2024-02-02,Credit,NEFT,5232
4864,2189,2023-06-02,Credit,Card,21634
4865,5172,2023-07-31,Credit,NEFT,53113
4866,5816,2024-07-16,Debit,NEFT,80403
4867,6462,2024-10-01,Credit,Cash,32064
4868,35,2023-12-23,Debit,Cash,53875
4869,1411,2024-02-04,Credit,UPI,78476
4870,4588,2023-12-14,Debit,UPI,50820
4871,616,2024-05-21,Debit,UPI,77836
4872,643,2024-07-12,Credit,UPI,72137
4873,1553,2023-06-28,Debit,NEFT,92489
4874,7523,2023-02-04,Credit,NEFT,4184
4875,8852,2023-10-16,Debit,Card,14825
4876,4714,2024-11-20,Debit,IMPS,76194
4877,6924,2023-09-16,Debit,NEFT,32322
4878,1874,2023-05-19,Debit,Card,25070
4879,3506,2024-09-07,Credit,Card,41705
4880,4101,2023-05-26,Credit,Cash,54391
4881,906,2024-01-22,Debit,Cash,66867
4882,7238,2024-12-14,Credit,IMPS,74966
4883,5132,2024-05-29,Credit,ATM,91634
4884,8757,2023-05-03,Debit,Card,94771
4885,1536,2023-10-15,Credit,Cash,28505
4886,2614,2024-05-04,Credit,UPI,92011
4887,8581,2024-08-09,Debit,ATM,92863
4888,2809,2024-03-16,Debit,ATM,37780
4889,2198,2023-10-30,Credit,Card,56568
4890,3759,2023-07-04,Credit,ATM,77662
4891,234,2024-01-02,Credit,NEFT,60140
4892,331,2024-02-17,Debit,ATM,94351
4893,5814,2023-11-11,Debit,Cash,96914
4894,2507,2024-08-05,Debit,NEFT,21256
4895,1489,2023-12-26,Credit,IMPS,12772
4896,5391,2024-12-02,Credit,NEFT,4356
4897,6875,2024-08-08,Debit,Cash,14910
4898,1352,2023-11-04,Credit,NEFT,26954
4899,4431,2024-04-14,Debit,UPI,89218
4900,3128,2023-12-19,Debit,Card,47249
4901,1428,2023-01-28,Credit,IMPS,42892
4902,2143,2023-09-15,Debit,Cash,15704
4903,6242,2024-07-02,Credit,NEFT,39787
4904,6433,2024-08-14,Debit,NEFT,73168
4905,7394,2023-06-04,Credit,IMPS,9742
4906,2728,2023-07-15,Debit,IMPS,73017
4907,3240,2024-04-26,Debit,ATM,19419
4908,2527,2024-05-28,Debit,Card,69663
4909,8727,2023-05-15,Credit,Cash,67842
4910,8805,2024-06-19,Credit,ATM,53228
4911,6026,2024-09-23,Debit,IMPS,65618
4912,4226,2024-08-30,Credit,ATM,91734
4913,5270,2023-08-02,Credit,UPI,99902
4914,4028,2023-09-27,Credit,Card,25414
4915,6282,2023-08-31,Credit,NEFT,64116
4916,2310,2023-12-04,Debit,ATM,175
4917,8211,2023-05-05,Debit,IMPS,5957
4918,3286,2023-02-16,Credit,NEFT,50651
4919,7365,2023-10-31,Credit,NEFT,60861
4920,8193,2024-07-25,Credit,IMPS,79866
4921,3017,2023-01-03,Debit,IMPS,5347
4922,1322,2024-09-08,Debit,Card,12388
4923,6896,2024-12-21,Credit,IMPS,86180
4924,2540,2024-02-25,Debit,NEFT,12035
4925,1200,2023-01-02,Credit,Card,72845
4926,6448,2024-07-17,Credit,IMPS,32631
4927,2295,2023-07-22,Credit,Cash,49384
4928,8933,2023-03-26,Credit,IMPS,24886
4929,8824,2024-07-07,Credit,NEFT,81723
4930,5292,2024-06-24,Debit,Card,56191
4931,7455,2024-03-22,Credit,Cash,20110
4932,2551,2024-05-06,Credit,UPI,20812
4933,3384,2023-03-10,Debit,Cash,8520
4934,1566,2023-10-29,Debit,IMPS,52659
4935,7279,2024-12-05,Debit,Cash,81383
4936,3071,2024-02-06,Debit,ATM,98149
4937,6150,2024-04-16,Debit,UPI,11738
4938,932,2023-06-21,Credit,NEFT,62775
4939,2614,2023-07-15,Debit,Card,58380
4940,6196,2023-09-22,Debit,NEFT,2097
4941,6296,2023-12-26,Debit,ATM,14855
4942,1582,2024-02-06,Credit,UPI,14572
4943,6766,2023-07-10,Credit,IMPS,91711
4944,5335,2024-01-31,Credit,NEFT,45473
4945,3383,2024-05-04,Credit,IMPS,13198
4946,7495,2023-01-12,Credit,Card,48906
4947,1984,2023-04-02,Credit,Cash,93471
4948,2002,2024-03-11,Credit,UPI,39390
4949,4182,2023-12-15,Credit,UPI,20911
4950,5692,2024-05-16,Credit,Card,83132
4951,6178,2024-04-16,Debit,ATM,50272
4952,7029,2024-05-14,Credit,Card,15570
4953,5733,2024-04-24,Debit,Card,86348
4954,1505,2024-10-29,Debit,NEFT,77132
4955,8224,2023-09-07,Debit,NEFT,14401
4956,5827,2023-04-29,Debit,UPI,95818
4957,1363,2023-02-17,Debit,Card,42842
4958,7022,2024-06-18,Debit,Cash,74482
4959,240,2024-10-05,Debit,Cash,24598
4960,597,2024-01-20,Credit,Card,37360
4961,5726,2024-12-27,Debit,UPI,31545
4962,5983,2023-07-07,Credit,IMPS,93385
4963,1280,2023-04-04,Debit,NEFT,30234
4964,7326,2023-11-03,Credit,Card,1830
4965,4741,2024-12-11,Debit,UPI,51906
4966,8259,2024-02-26,Credit,IMPS,79584
4967,4036,2023-10-19,Debit,ATM,58159
4968,5760,2023-07-28,Credit,IMPS,73667
4969,7444,2023-02-18,Credit,NEFT,61838
4970,6715,2024-12-07,Credit,ATM,35587
4971,8883,2023-04-20,Credit,NEFT,58881
4972,1090,2024-08-14,Debit,Card,19380
4973,1614,2024-04-23,Debit,UPI,32719
4974,3369,2024-07-01,Credit,NEFT,27698
4975,1964,2023-10-27,Debit,IMPS,37727
4976,239,2024-03-05,Debit,Card,28107
4977,8266,2023-07-22,Credit,IMPS,68616
4978,1389,2024-09-04,Debit,Card,96179
4979,8926,2024-01-10,Debit,IMPS,55347
4980,8421,2024-10-31,Credit,UPI,25547
4981,5379,2023-12-05,Debit,Card,29167
4982,964,2024-06-03,Debit,UPI,7397
4983,67,2024-06-04,Credit,IMPS,24746
4984,2931,2024-03-21,Debit,IMPS,37954
4985,910,2024-12-31,Credit,Cash,3732
4986,4334,2024-12-14,Credit,UPI,44961
4987,6949,2024-12-04,Debit,IMPS,70684
4988,1386,2023-07-27,Debit,NEFT,82404
4989,2502,2023-01-22,Credit,NEFT,34237
4990,1697,2023-02-13,Debit,NEFT,49809
4991,4696,2024-09-28,Debit,UPI,65700
4992,3114,2023-05-21,Credit,Card,91250
4993,1265,2023-11-09,Credit,UPI,9958
4994,4531,2023-12-30,Credit,UPI,83923
4995,8389,2023-10-11,Debit,IMPS,2206
4996,8271,2023-01-31,Credit,Card,61936
4997,2344,2024-06-21,Credit,IMPS,22141
4998,6196,2024-09-11,Credit,Card,19829
4999,8224,2024-06-19,Credit,IMPS,82236
5000,2145,2023-09-08,Credit,IMPS,41698
5001,5016,2024-09-07,Credit,UPI,75931
5002,7889,2024-05-10,Debit,IMPS,81932
5003,8185,2024-07-09,Credit,NEFT,41579
5004,3041,2024-11-24,Debit,Cash,74721
5005,7402,2023-04-12,Debit,NEFT,99780
5006,741,2024-12-10,Debit,ATM,4617
5007,7443,2023-07-31,Credit,IMPS,26374
5008,4953,2024-12-21,Credit,ATM,41855
5009,1360,2023-11-27,Credit,UPI,79902
5010,1073,2024-08-13,Credit,IMPS,32251
5011,5643,2024-11-27,Credit,NEFT,11163
5012,1500,2024-08-16,Credit,IMPS,92639
5013,4618,2023-06-09,Credit,IMPS,38937
5014,2564,2023-07-10,Debit,Card,5268
5015,7089,2024-09-13,Debit,NEFT,64606
5016,8396,2024-07-25,Credit,IMPS,6875
5017,8607,2024-03-05,Credit,IMPS,17269
5018,620,2023-09-09,Credit,Cash,70463
5019,1126,2023-05-18,Debit,IMPS,56532
5020,3722,2023-02-14,Credit,IMPS,44497
5021,4287,2023-11-25,Debit,NEFT,66394
5022,1222,2024-11-01,Credit,IMPS,35773
5023,4931,2023-01-14,Debit,NEFT,3702
5024,8426,2024-06-16,Credit,ATM,15242
5025,6825,2024-02-17,Credit,ATM,1798
5026,7973,2023-04-17,Credit,NEFT,20141
5027,8728,2023-11-01,Credit,Card,33093
5028,5043,2023-04-10,Debit,NEFT,93039
5029,1197,2024-11-26,Credit,Card,93001
5030,7749,2024-05-06,Debit,NEFT,21944
5031,4303,2024-08-11,Debit,NEFT,98233
5032,7331,2024-11-23,Debit,NEFT,56817
5033,6095,2023-03-31,Credit,IMPS,59684
5034,2767,2023-02-28,Debit,IMPS,25288
5035,858,2023-02-09,Debit,NEFT,92799
5036,8180,2024-01-31,Debit,Cash,16088
5037,6772,2023-12-25,Debit,IMPS,51420
5038,3863,2023-11-28,Credit,NEFT,8539
5039,5893,2023-07-02,Debit,Card,57840
5040,2989,2023-08-15,Credit,UPI,18930
5041,5426,2023-06-03,Credit,NEFT,90745
5042,4069,2024-07-23,Credit,UPI,37618
5043,5219,2024-11-03,Debit,ATM,49245
5044,2731,2024-10-31,Debit,UPI,58037
5045,3651,2023-02-12,Credit,Card,61369
5046,5108,2024-04-19,Credit,ATM,23565
5047,6805,2024-10-28,Credit,Cash,40252
5048,2580,2023-12-09,Debit,ATM,68742
5049,3756,2024-11-20,Credit,UPI,54857
5050,650,2024-09-01,Debit,UPI,60020
5051,4738,2023-03-16,Credit,IMPS,95682
5052,7681,2023-07-28,Credit,Card,5672
5053,2808,2024-05-22,Credit,NEFT,78366
5054,7872,2024-10-09,Credit,Card,51457
5055,2238,2023-11-04,Credit,Cash,9222
5056,3263,2024-02-10,Credit,Card,22338
5057,8720,2024-09-25,Debit,IMPS,78295
5058,4953,2023-02-09,Debit,Cash,43753
5059,55,2023-12-06,Credit,IMPS,20131
5060,7770,2023-03-03,Debit,NEFT,29940
5061,8554,2024-04-09,Debit,NEFT,25590
5062,1967,2024-02-29,Debit,Card,31161
5063,1910,2023-06-10,Debit,NEFT,44851
5064,1950,2023-06-17,Debit,UPI,63216
5065,1343,2024-03-03,Debit,ATM,9440
5066,8361,2023-08-31,Credit,Card,93718
5067,218,2023-09-13,Credit,Cash,99386
5068,1775,2024-05-14,Credit,ATM,17276
5069,3581,2023-01-24,Credit,UPI,52979
5070,6977,2023-02-03,Credit,Card,42791
5071,1551,2024-04-08,Debit,IMPS,99027
5072,5043,2024-10-06,Credit,ATM,26601
5073,3541,2024-04-19,Credit,IMPS,71896
5074,2552,2024-11-26,Credit,Card,42989
5075,8549,2024-05-27,Credit,UPI,18319
5076,3646,2023-07-17,Credit,ATM,19451
5077,6952,2023-06-16,Credit,IMPS,5003
5078,4440,2023-05-30,Debit,NEFT,18666
5079,3364,2024-07-03,Debit,Cash,78453
5080,4911,2024-11-13,Debit,Card,2101
5081,973,2024-08-24,Credit,ATM,15977
5082,8921,2023-05-26,Credit,Card,35163
5083,245,2024-03-23,Debit,IMPS,25799
5084,6331,2024-09-19,Credit,ATM,61309
5085,4909,2023-01-14,Debit,Card,46217
5086,6344,2023-05-26,Debit,NEFT,83781
5087,1960,2024-12-16,Credit,NEFT,81950
5088,8060,2023-10-20,Debit,IMPS,6363
5089,4537,2023-09-27,Debit,NEFT,25581
5090,5752,2023-01-16,Credit,IMPS,7713
5091,3860,2024-05-08,Credit,ATM,79183
5092,6740,2024-11-23,Credit,ATM,59797
5093,8259,2024-08-01,Debit,NEFT,20204
5094,190,2024-02-17,Credit,Cash,89411
5095,8580,2023-07-06,Debit,Cash,27429
5096,1864,2023-02-12,Credit,UPI,64013
5097,5102,2024-03-13,Credit,NEFT,52085
5098,478,2023-06-03,Credit,Cash,25044
5099,7422,2024-08-22,Debit,NEFT,44699
5100,5154,2023-08-11,Credit,NEFT,28398
5101,7111,2024-06-11,Credit,Card,73385
5102,2850,2024-12-16,Debit,ATM,13998
5103,2890,2023-09-26,Debit,NEFT,49270
5104,504,2023-11-29,Credit,NEFT,59621
5105,3529,2023-12-26,Credit,UPI,51133
5106,1422,2024-03-12,Credit,Card,30184
5107,268,2024-12-21,Debit,Cash,47404
5108,7541,2024-02-20,Debit,IMPS,17661
5109,80,2023-07-22,Credit,Card,37094
5110,6841,2023-07-11,Credit,UPI,99174
5111,7845,2023-06-18,Credit,NEFT,15779
5112,6101,2024-06-04,Debit,NEFT,23185
5113,6843,2024-01-04,Credit,ATM,46902
5114,6153,2023-09-11,Credit,ATM,30874
5115,3694,2024-04-14,Debit,IMPS,72977
5116,1309,2023-01-11,Debit,ATM,77418
5117,46,2024-10-09,Debit,ATM,42957
5118,4589,2023-07-28,Credit,ATM,65480
5119,2096,2023-04-04,Debit,ATM,73072
5120,1128,2024-09-24,Debit,UPI,76384
5121,8723,2024-07-27,Debit,ATM,51595
5122,6406,2024-11-13,Debit,IMPS,99412
5123,2362,2024-07-15,Credit,UPI,60978
5124,8836,2023-08-23,Credit,UPI,40125
5125,4047,2024-09-22,Debit,NEFT,55029
5126,425,2023-05-21,Credit,Card,60923
5127,8984,2024-08-02,Debit,Cash,39739
5128,7478,2023-10-09,Debit,Card,5145
5129,7805,2023-04-05,Debit,Cash,69195
5130,3008,2023-05-17,Debit,Cash,77896
5131,2295,2023-05-16,Debit,NEFT,31606
5132,7429,2024-06-20,Debit,Cash,43346
5133,4789,2024-12-12,Credit,Cash,70208
5134,7761,2024-11-21,Debit,Cash,3232
5135,3084,2024-07-03,Credit,IMPS,14848
5136,1029,2024-10-29,Debit,Card,17098
5137,4278,2024-09-07,Credit,Card,88870
5138,6387,2023-08-03,Credit,NEFT,63777
5139,3892,2023-07-23,Debit,NEFT,83847
5140,2013,2024-10-12,Debit,Cash,66498
5141,4209,2023-08-10,Debit,UPI,56850
5142,6776,2024-02-22,Debit,NEFT,91610
5143,1488,2023-06-21,Debit,UPI,3215
5144,4402,2023-01-30,Debit,Cash,2550
5145,8576,2024-11-24,Debit,UPI,29727
5146,7125,2024-12-22,Credit,UPI,36559
5147,1067,2024-10-29,Credit,NEFT,26250
5148,4634,2024-10-21,Credit,NEFT,10799
5149,4270,2024-11-24,Debit,NEFT,31167
5150,6032,2023-01-01,Debit,Cash,69352
5151,1472,2024-08-26,Credit,IMPS,71993
5152,3898,2023-12-17,Debit,ATM,49623
5153,7738,2023-03-03,Credit,UPI,9920
5154,6674,2024-02-18,Credit,Cash,87950
5155,7175,2024-03-09,Credit,NEFT,6416
5156,8787,2024-04-10,Debit,Card,11085
5157,257,2023-08-06,Credit,ATM,12756
5158,7111,2023-04-24,Credit,ATM,21284
5159,1321,2023-08-29,Credit,Card,19135
5160,204,2023-11-06,Credit,IMPS,33033
5161,728,2023-06-04,Debit,NEFT,62659
5162,3435,2024-05-22,Debit,IMPS,3058
5163,419,2023-12-01,Debit,NEFT,90090
5164,8679,2024-04-08,Debit,IMPS,46618
5165,593,2024-02-12,Debit,Cash,68768
5166,5764,2023-07-07,Debit,Card,8258
5167,737,2024-02-09,Debit,IMPS,66755
5168,7710,2023-03-29,Debit,Card,56847
5169,5427,2023-07-25,Debit,Card,1801
5170,156,2023-11-01,Debit,Card,49325
5171,4784,2024-10-06,Credit,Cash,82107
5172,1128,2024-12-31,Debit,UPI,27513
5173,3608,2024-02-20,Debit,UPI,25263
5174,3552,2024-10-19,Credit,NEFT,65876
5175,7197,2023-12-08,Debit,UPI,12027
5176,168,2024-02-25,Credit,IMPS,62135
5177,7890,2024-05-29,Credit,Card,60043
5178,7623,2023-05-21,Debit,UPI,34131
5179,8353,2024-12-04,Credit,Cash,40995
5180,1105,2023-02-12,Debit,ATM,25088
5181,8978,2024-08-11,Debit,ATM,51535
5182,2165,2023-03-27,Debit,UPI,19720
5183,2221,2024-04-21,Debit,ATM,69540
5184,4673,2023-05-18,Debit,Cash,83946
5185,8166,2023-02-02,Credit,NEFT,15240
5186,8369,2024-08-29,Credit,Cash,38506
5187,8837,2024-08-22,Debit,IMPS,50961
5188,1829,2024-03-26,Debit,Cash,62676
5189,7302,2024-06-16,Debit,NEFT,9040
5190,6245,2023-07-05,Credit,Card,64796
5191,3180,2024-09-26,Debit,UPI,86071
5192,3910,2024-06-17,Credit,ATM,94866
5193,3238,2023-11-21,Credit,UPI,81793
5194,4000,2023-08-09,Debit,NEFT,36030
5195,8232,2023-01-16,Debit,UPI,93943
5196,681,2023-04-04,Credit,IMPS,44247
5197,1854,2023-08-29,Credit,UPI,39307
5198,561,2024-10-07,Debit,UPI,40693
5199,7571,2024-10-01,Debit,ATM,46554
5200,143,2023-09-02,Debit,ATM,55032
5201,5994,2023-08-28,Debit,IMPS,32595
5202,4625,2023-12-20,Debit,UPI,54368
5203,1543,2023-08-19,Debit,Card,67660
5204,5788,2024-02-17,Credit,NEFT,85512
5205,5829,2024-04-11,Debit,ATM,8335
5206,7684,2023-01-23,Debit,NEFT,43630
5207,6524,2023-11-07,Debit,NEFT,58636
5208,971,2024-03-14,Debit,Cash,73038
5209,3033,2024-11-12,Debit,Cash,39994
5210,5443,2023-12-24,Credit,ATM,74771
5211,2311,2023-09-25,Credit,UPI,89805
5212,5459,2024-02-12,Credit,IMPS,94170
5213,1123,2023-09-08,Debit,IMPS,62514
5214,1229,2023-05-21,Debit,UPI,74128
5215,4551,2023-07-01,Credit,Cash,27194
5216,3225,2024-10-31,Credit,UPI,99474
5217,5487,2023-05-01,Debit,Card,33261
5218,4729,2024-05-29,Credit,Card,54969
5219,4027,2024-10-30,Debit,ATM,53805
5220,4818,2023-04-08,Credit,NEFT,80982
5221,7009,2023-09-08,Debit,IMPS,96612
5222,7628,2024-01-27,Credit,UPI,52264
5223,4987,2024-03-07,Debit,Card,70673
5224,8680,2024-11-11,Credit,IMPS,3577
5225,8757,2024-02-01,Debit,NEFT,84593
5226,4352,2024-08-27,Credit,ATM,602
5227,4905,2023-05-09,Credit,ATM,21877
5228,7310,2024-11-19,Debit,ATM,85194
5229,3637,2024-11-09,Credit,Card,69456
5230,4229,2023-04-15,Debit,ATM,59080
5231,4940,2023-08-17,Credit,IMPS,64060
5232,3712,2024-09-05,Credit,ATM,3792
5233,1132,2023-03-22,Credit,UPI,33270
5234,4501,2024-02-24,Credit,Card,58330
5235,339,2023-08-05,Debit,IMPS,40554
5236,7884,2024-04-05,Credit,UPI,84450
5237,7963,2024-12-05,Credit,IMPS,16521
5238,8213,2023-03-01,Credit,Card,12826
5239,2805,2024-09-22,Debit,NEFT,6332
5240,4287,2024-04-12,Credit,Cash,14666
5241,8861,2024-10-01,Debit,UPI,43892
5242,8639,2023-10-24,Credit,IMPS,20015
5243,8725,2024-06-27,Debit,UPI,80354
5244,1418,2023-04-05,Credit,NEFT,99863
5245,4153,2023-03-05,Credit,IMPS,21205
5246,6827,2024-09-15,Debit,ATM,57092
5247,6885,2023-03-08,Credit,Card,75519
5248,3633,2023-08-23,Debit,UPI,52821
5249,714,2024-08-24,Debit,Cash,67478
5250,4236,2024-03-10,Debit,UPI,236
5251,530,2024-01-19,Credit,NEFT,56275
5252,128,2023-09-23,Debit,Card,37165
5253,8491,2023-05-19,Credit,Card,24099
5254,1622,2024-07-03,Credit,Cash,22256
5255,8476,2023-08-02,Credit,UPI,95080
5256,4593,2024-08-04,Debit,UPI,30254
5257,1389,2023-06-16,Credit,UPI,76420
5258,4449,2023-05-01,Credit,Card,95820
5259,1754,2024-12-22,Credit,UPI,449
5260,6727,2024-09-16,Debit,NEFT,54752
5261,4550,2024-07-10,Debit,ATM,50083
5262,162,2023-11-09,Debit,Cash,86803
5263,154,2023-06-11,Debit,Card,9804
5264,1136,2023-11-26,Debit,Cash,94766
5265,5047,2023-07-12,Debit,UPI,41219
5266,3952,2024-11-24,Credit,NEFT,57721
5267,5882,2024-11-30,Debit,IMPS,64898
5268,3085,2024-10-23,Credit,NEFT,66615
5269,4523,2023-06-04,Debit,Card,44693
5270,5214,2024-12-13,Credit,NEFT,91478
5271,3686,2024-07-15,Credit,UPI,57758
5272,5309,2023-08-11,Credit,ATM,46676
5273,8539,2023-01-23,Credit,NEFT,34455
5274,7567,2023-08-08,Credit,NEFT,87407
5275,7681,2023-01-16,Debit,Card,82689
5276,2828,2023-01-02,Debit,ATM,69987
5277,1612,2024-09-10,Debit,Card,30923
5278,2618,2024-12-06,Debit,IMPS,35839
5279,6162,2024-07-19,Credit,Cash,60837
5280,5308,2024-03-05,Debit,NEFT,50263
5281,8832,2024-04-09,Debit,Cash,4497
5282,6440,2024-05-18,Debit,UPI,92622
5283,5157,2024-10-04,Credit,NEFT,41278
5284,6356,2023-08-30,Credit,UPI,96843
5285,3075,2024-10-22,Debit,IMPS,99139
5286,7276,2024-07-21,Debit,NEFT,98523
5287,6292,2024-09-05,Credit,Cash,78819
5288,294,2024-02-12,Debit,Cash,93310
5289,8782,2024-07-27,Debit,Cash,71976
5290,272,2024-12-08,Credit,IMPS,36675
5291,7770,2024-09-24,Credit,Card,42493
5292,1590,2023-12-19,Debit,ATM,1807
5293,1912,2023-11-25,Debit,ATM,20635
5294,6305,2023-04-24,Credit,IMPS,48586
5295,7402,2023-04-10,Credit,Card,7453
5296,5135,2024-12-30,Debit,ATM,63262
5297,5353,2024-03-30,Debit,UPI,20181
5298,5388,2024-01-19,Debit,IMPS,48525
5299,8363,2024-03-11,Debit,Cash,78321
5300,4566,2024-07-24,Debit,Cash,60274
5301,1663,2023-06-12,Credit,UPI,11146
5302,8260,2023-11-23,Credit,IMPS,66726
5303,4348,2024-03-16,Credit,UPI,43363
5304,7157,2024-06-30,Debit,Cash,93664
5305,6356,2024-08-31,Debit,Card,77422
5306,5942,2023-12-25,Credit,IMPS,3730
5307,5132,2024-11-30,Debit,NEFT,70259
5308,8649,2024-10-13,Debit,NEFT,56501
5309,3063,2023-10-22,Credit,NEFT,16327
5310,4684,2024-08-30,Debit,ATM,72924
5311,8447,2023-08-25,Debit,IMPS,48769
5312,2028,2023-08-31,Debit,Cash,22987
5313,8266,2024-03-12,Debit,NEFT,15028
5314,7741,2023-03-11,Debit,Cash,34598
5315,4468,2023-04-18,Debit,UPI,40425
5316,5173,2024-07-29,Credit,NEFT,19656
5317,4847,2024-01-15,Debit,NEFT,73061
5318,2058,2024-11-06,Credit,Card,74230
5319,4971,2023-05-03,Debit,UPI,51258
5320,7945,2024-06-25,Credit,Card,61442
5321,8308,2024-03-16,Debit,Card,42768
5322,8737,2023-04-05,Debit,ATM,27243
5323,2889,2023-06-21,Credit,UPI,14542
5324,7320,2023-12-18,Debit,NEFT,11041
5325,5848,2023-08-07,Debit,IMPS,17609
5326,2064,2023-10-14,Debit,UPI,11637
5327,456,2023-07-02,Credit,IMPS,61269
5328,5334,2024-03-23,Debit,ATM,30809
5329,7580,2023-12-07,Debit,Card,74241
5330,4442,2024-09-06,Credit,Cash,480
5331,5564,2024-05-01,Debit,ATM,23434
5332,2161,2024-09-22,Debit,ATM,28461
5333,2095,2024-01-27,Debit,UPI,65602
5334,8797,2024-05-25,Debit,ATM,28774
5335,6214,2023-08-05,Debit,UPI,51055
5336,4240,2024-03-14,Credit,NEFT,27208
5337,4217,2024-03-05,Credit,NEFT,53896
5338,4648,2023-11-03,Credit,UPI,49386
5339,329,2024-04-29,Debit,UPI,96276
5340,7584,2023-10-04,Credit,Card,48222
5341,3592,2023-09-09,Credit,IMPS,47116
5342,7945,2024-06-27,Debit,Card,4275
5343,3573,2023-07-17,Credit,NEFT,33957
5344,7680,2023-04-21,Debit,NEFT,31724
5345,362,2024-11-14,Credit,NEFT,90140
5346,1063,2024-07-02,Debit,Card,44953
5347,4764,2023-12-07,Debit,NEFT,77797
5348,7863,2023-05-30,Credit,UPI,71371
5349,3449,2023-04-04,Credit,NEFT,89923
5350,757,2023-04-15,Debit,Cash,82943
5351,8881,2023-02-28,Credit,NEFT,30102
5352,7547,2024-05-12,Credit,ATM,58269
5353,7667,2023-10-19,Debit,IMPS,74120
5354,6955,2023-09-05,Credit,Card,69228
5355,7034,2024-09-28,Debit,Card,144
5356,6995,2024-06-27,Credit,ATM,86294
5357,3802,2023-04-08,Credit,ATM,19365
5358,1487,2023-04-07,Credit,Card,67512
5359,4626,2024-06-10,Credit,Cash,89752
5360,1624,2024-05-07,Debit,UPI,28512
5361,2049,2023-07-26,Debit,NEFT,34068
5362,8263,2023-08-07,Credit,ATM,22247
5363,7402,2024-06-03,Credit,Cash,20885
5364,2421,2024-12-02,Credit,ATM,90416
5365,5626,2023-03-03,Debit,NEFT,76641
5366,3686,2023-10-20,Debit,IMPS,61782
5367,5445,2024-09-25,Debit,IMPS,78189
5368,4420,2023-03-11,Credit,NEFT,3923
5369,8584,2023-12-28,Credit,ATM,98698
5370,3791,2024-08-23,Credit,NEFT,61438
5371,3960,2023-06-03,Credit,ATM,30084
5372,1863,2024-09-20,Debit,IMPS,15339
5373,40,2024-06-23,Debit,UPI,87732
5374,7401,2023-11-01,Debit,Cash,52104
5375,3950,2024-04-07,Credit,Card,75933
5376,884,2023-05-22,Credit,IMPS,75761
5377,6186,2024-10-29,Debit,ATM,86456
5378,779,2023-03-21,Debit,NEFT,18302
5379,1918,2024-07-19,Credit,Card,69928
5380,7864,2023-04-08,Credit,NEFT,4374
5381,7968,2023-12-31,Debit,NEFT,80183
5382,3781,2023-02-01,Credit,IMPS,4675
5383,1309,2024-02-05,Credit,IMPS,64691
5384,1061,2024-08-16,Debit,ATM,88462
5385,4454,2023-01-23,Credit,Card,14396
5386,3580,2024-07-14,Debit,Cash,34770
5387,6788,2024-08-07,Debit,Card,92726
5388,999,2024-09-11,Credit,NEFT,68034
5389,6804,2023-10-02,Debit,Card,59132
5390,4272,2024-04-08,Debit,UPI,37159
5391,3220,2024-10-31,Credit,Cash,27696
5392,4588,2023-04-28,Debit,Cash,95277
5393,690,2023-06-16,Credit,UPI,27694
5394,3872,2024-01-23,Debit,IMPS,79985
5395,4631,2023-10-27,Credit,NEFT,77321
5396,289,2023-11-18,Debit,NEFT,86973
5397,1576,2023-11-25,Debit,Cash,75229
5398,5193,2023-12-07,Credit,NEFT,38325
5399,6185,2024-07-03,Debit,Cash,34255
5400,8631,2023-09-15,Debit,Card,88992
5401,464,2024-06-25,Credit,NEFT,68264
5402,3068,2024-12-19,Debit,UPI,38334
5403,1004,2024-03-14,Credit,IMPS,23728
5404,6097,2023-05-19,Credit,ATM,36296
5405,8250,2023-08-10,Debit,Card,70142
5406,3399,2023-05-30,Credit,UPI,35230
5407,4987,2023-02-28,Credit,IMPS,48281
5408,727,2024-08-12,Credit,Cash,61958
5409,5703,2024-05-30,Credit,IMPS,14766
5410,5942,2024-09-25,Credit,IMPS,24906
5411,5977,2024-02-19,Credit,NEFT,60664
5412,5253,2023-07-31,Credit,ATM,59272
5413,5784,2024-04-01,Debit,UPI,22354
5414,1886,2024-04-15,Debit,NEFT,10194
5415,8915,2024-09-30,Credit,Card,99087
5416,5145,2023-02-05,Debit,Cash,91464
5417,4045,2023-02-19,Debit,NEFT,46975
5418,1925,2023-10-05,Credit,UPI,21371
5419,4130,2024-11-19,Credit,Cash,20531
5420,5052,2024-08-05,Debit,IMPS,25164
5421,4794,2023-11-16,Credit,Cash,45019
5422,1640,2023-03-02,Debit,Card,35005
5423,8237,2023-01-10,Debit,ATM,16622
5424,603,2024-10-29,Credit,NEFT,84498
5425,5788,2024-10-22,Debit,IMPS,28768
5426,7670,2023-04-08,Credit,Card,15224
5427,1212,2023-01-22,Debit,UPI,7396
5428,2281,2023-06-19,Debit,ATM,62031
5429,6299,2023-12-22,Debit,UPI,53714
5430,2627,2023-06-19,Credit,Cash,64332
